Dataset                      Metric                   metric valor    p    k
../datasets_2/kemerer.arff   R2 Score                   0.114624      1    4
../datasets_2/kemerer.arff   MAE                       46.1583        2    4
../datasets_2/kemerer.arff   Median Absolute Error     15.4           2    4
../datasets_2/kemerer.arff   RMSE                      69.6918        2    4
../datasets_2/kemerer.arff   R2 Score                   0.0669811     2    4
../datasets_2/kemerer.arff   MAE                       53.78          1    5
../datasets_2/kemerer.arff   Median Absolute Error     23.98          1    5
../datasets_2/kemerer.arff   RMSE                      74.0241        1    5
../datasets_2/kemerer.arff   R2 Score                  -0.0526255     1    5
../datasets_2/kemerer.arff   MAE                       53.78          2    5
../datasets_2/kemerer.arff   Median Absolute Error     23.98          2    5
../datasets_2/kemerer.arff   RMSE                      74.0241        2    5
../datasets_2/kemerer.arff   R2 Score                  -0.0526255     2    5
../datasets_2/kemerer.arff   MAE                       40.7889        1    6
../datasets_2/kemerer.arff   Median Absolute Error     19.6333        1    6
../datasets_2/kemerer.arff   RMSE                      56.2368        1    6
../datasets_2/kemerer.arff   R2 Score                   0.392468      1    6
../datasets_2/kemerer.arff   MAE                       40.7889        2    6
../datasets_2/kemerer.arff   Median Absolute Error     19.6333        2    6
../datasets_2/kemerer.arff   RMSE                      56.2368        2    6
../datasets_2/kemerer.arff   R2 Score                   0.392468      2    6
../datasets_2/kemerer.arff   MAE                       54.0952        1    7
../datasets_2/kemerer.arff   Median Absolute Error     47.5429        1    7
../datasets_2/kemerer.arff   RMSE                      57.1438        1    7
../datasets_2/kemerer.arff   R2 Score                   0.372713      1    7
../datasets_2/kemerer.arff   MAE                       54.0952        2    7
../datasets_2/kemerer.arff   Median Absolute Error     47.5429        2    7
../datasets_2/kemerer.arff   RMSE                      57.1438        2    7
../datasets_2/kemerer.arff   R2 Score                   0.372713      2    7
../datasets_2/kemerer.arff   MAE                       70.0542        1    8
../datasets_2/kemerer.arff   Median Absolute Error     63.4625        1    8
../datasets_2/kemerer.arff   RMSE                      72.4478        1    8
../datasets_2/kemerer.arff   R2 Score                  -0.00827306    1    8
../datasets_2/kemerer.arff   MAE                       70.0542        2    8
../datasets_2/kemerer.arff   Median Absolute Error     63.4625        2    8
../datasets_2/kemerer.arff   RMSE                      72.4478        2    8
../datasets_2/kemerer.arff   R2 Score                  -0.00827306    2    8
../datasets_2/kemerer.arff   MAE                       69.3333        1    9
../datasets_2/kemerer.arff   Median Absolute Error     61.3           1    9
../datasets_2/kemerer.arff   RMSE                      72.284         1    9
../datasets_2/kemerer.arff   R2 Score                  -0.00371906    1    9
../datasets_2/kemerer.arff   MAE                       77.4926        2    9
../datasets_2/kemerer.arff   Median Absolute Error     73.7778        2    9
../datasets_2/kemerer.arff   RMSE                      77.7145        2    9
../datasets_2/kemerer.arff   R2 Score                  -0.160197      2    9
../datasets_2/cocomo81.arff  MAE                      199.051         1    3
../datasets_2/cocomo81.arff  Median Absolute Error     49.6667        1    3
../datasets_2/cocomo81.arff  RMSE                     353.014         1    3
../datasets_2/cocomo81.arff  R2 Score                  -0.189367      1    3
../datasets_2/cocomo81.arff  MAE                      199.923         2    3
../datasets_2/cocomo81.arff  Median Absolute Error     49.6667        2    3
../datasets_2/cocomo81.arff  RMSE                     353.074         2    3
../datasets_2/cocomo81.arff  R2 Score                  -0.189769      2    3
../datasets_2/cocomo81.arff  MAE                      188.827         1    4
../datasets_2/cocomo81.arff  Median Absolute Error     48.75          1    4
../datasets_2/cocomo81.arff  RMSE                     351.878         1    4
../datasets_2/cocomo81.arff  R2 Score                  -0.181723      1    4
../datasets_2/cocomo81.arff  MAE                      189.173         2    4
../datasets_2/cocomo81.arff  Median Absolute Error     48.75          2    4
../datasets_2/cocomo81.arff  RMSE                     351.894         2    4
../datasets_2/cocomo81.arff  R2 Score                  -0.181834      2    4
../datasets_2/cocomo81.arff  MAE                      199.831         1    5
../datasets_2/cocomo81.arff  Median Absolute Error     64.2           1    5
../datasets_2/cocomo81.arff  RMSE                     311.326         1    5
../datasets_2/cocomo81.arff  R2 Score                   0.0749529     1    5
../datasets_2/cocomo81.arff  MAE                      199.831         2    5
../datasets_2/cocomo81.arff  Median Absolute Error     64.2           2    5
../datasets_2/cocomo81.arff  RMSE                     311.326         2    5
../datasets_2/cocomo81.arff  R2 Score                   0.0749529     2    5
../datasets_2/cocomo81.arff  MAE                      186.278         1    6
../datasets_2/cocomo81.arff  Median Absolute Error     76.8333        1    6
../datasets_2/cocomo81.arff  RMSE                     297.299         1    6
../datasets_2/cocomo81.arff  R2 Score                   0.156435      1    6
../datasets_2/cocomo81.arff  MAE                      186.513         2    6
../datasets_2/cocomo81.arff  Median Absolute Error     76.8333        2    6
../datasets_2/cocomo81.arff  RMSE                     297.358         2    6
../datasets_2/cocomo81.arff  R2 Score                   0.156101      2    6
../datasets_2/cocomo81.arff  MAE                      175.216         1    7
../datasets_2/cocomo81.arff  Median Absolute Error     60.1429        1    7
../datasets_2/cocomo81.arff  RMSE                     288.426         1    7
../datasets_2/cocomo81.arff  R2 Score                   0.206036      1    7
../datasets_2/cocomo81.arff  MAE                      175.154         2    7
../datasets_2/cocomo81.arff  Median Absolute Error     60.1429        2    7
../datasets_2/cocomo81.arff  RMSE                     287.901         2    7
../datasets_2/cocomo81.arff  R2 Score                   0.208925      2    7
../datasets_2/cocomo81.arff  MAE                      173.478         1    8
../datasets_2/cocomo81.arff  Median Absolute Error     64.125         1    8
../datasets_2/cocomo81.arff  RMSE                     290.347         1    8
../datasets_2/cocomo81.arff  R2 Score                   0.195427      1    8
../datasets_2/cocomo81.arff  MAE                      173.516         2    8
../datasets_2/cocomo81.arff  Median Absolute Error     64.125         2    8
../datasets_2/cocomo81.arff  RMSE                     290.349         2    8
../datasets_2/cocomo81.arff  R2 Score                   0.195413      2    8
../datasets_2/cocomo81.arff  MAE                      172.177         1    9
../datasets_2/cocomo81.arff  Median Absolute Error     49.4444        1    9
../datasets_2/cocomo81.arff  RMSE                     285.972         1    9
../datasets_2/cocomo81.arff  R2 Score                   0.219491      1    9
../datasets_2/cocomo81.arff  MAE                      174.357         2    9
../datasets_2/cocomo81.arff  Median Absolute Error     49.8889        2    9
../datasets_2/cocomo81.arff  RMSE                     292.019         2    9
../datasets_2/cocomo81.arff  R2 Score                   0.186133      2    9
../datasets_2/china.arff     MAE                      208.617         1    3
../datasets_2/china.arff     Median Absolute Error    107             1    3
../datasets_2/china.arff     RMSE                     310.459         1    3
../datasets_2/china.arff     R2 Score                   0.992142      1    3
../datasets_2/china.arff     MAE                      224.217         2    3
../datasets_2/china.arff     Median Absolute Error    122.167         2    3
../datasets_2/china.arff     RMSE                     337.541         2    3
../datasets_2/china.arff     R2 Score                   0.990711      2    3
../datasets_2/china.arff     MAE                      217.743         1    4
../datasets_2/china.arff     Median Absolute Error    127.25          1    4
../datasets_2/china.arff     RMSE                     334.928         1    4
../datasets_2/china.arff     R2 Score                   0.990854      1    4
../datasets_2/china.arff     MAE                      223.433         2    4
../datasets_2/china.arff     Median Absolute Error    133.25          2    4
../datasets_2/china.arff     RMSE                     349.875         2    4
../datasets_2/china.arff     R2 Score                   0.990019      2    4
../datasets_2/china.arff     MAE                      197.038         1    5
../datasets_2/china.arff     Median Absolute Error    111.2           1    5
../datasets_2/china.arff     RMSE                     312.254         1    5
../datasets_2/china.arff     R2 Score                   0.99205       1    5
../datasets_2/china.arff     MAE                      200.248         2    5
../datasets_2/china.arff     Median Absolute Error    127.1           2    5
../datasets_2/china.arff     RMSE                     305.07          2    5
../datasets_2/china.arff     R2 Score                   0.992412      2    5
../datasets_2/china.arff     MAE                      184.402         1    6
../datasets_2/china.arff     Median Absolute Error    100.333         1    6
../datasets_2/china.arff     RMSE                     284.482         1    6
../datasets_2/china.arff     R2 Score                   0.993402      1    6
../datasets_2/china.arff     MAE                      195.543         2    6
../datasets_2/china.arff     Median Absolute Error    116.75          2    6
../datasets_2/china.arff     RMSE                     284.706         2    6
../datasets_2/china.arff     R2 Score                   0.993391      2    6
../datasets_2/china.arff     MAE                      193.283         1    7
../datasets_2/china.arff     Median Absolute Error    109.857         1    7
../datasets_2/china.arff     RMSE                     305.603         1    7
../datasets_2/china.arff     R2 Score                   0.992385      1    7
../datasets_2/china.arff     MAE                      188.417         2    7
../datasets_2/china.arff     Median Absolute Error    104.429         2    7
../datasets_2/china.arff     RMSE                     282.959         2    7
../datasets_2/china.arff     R2 Score                   0.993472      2    7
../datasets_2/china.arff     MAE                      193.06          1    8
../datasets_2/china.arff     Median Absolute Error    106.5           1    8
../datasets_2/china.arff     RMSE                     304.834         1    8
../datasets_2/china.arff     R2 Score                   0.992424      1    8
../datasets_2/china.arff     MAE                      202.824         2    8
../datasets_2/china.arff     Median Absolute Error    105.312         2    8
../datasets_2/china.arff     RMSE                     330.598         2    8
../datasets_2/china.arff     R2 Score                   0.991089      2    8
../datasets_2/china.arff     MAE                      193.859         1    9
../datasets_2/china.arff     Median Absolute Error     96.8333        1    9
../datasets_2/china.arff     RMSE                     330.375         1    9
../datasets_2/china.arff     R2 Score                   0.991101      1    9
../datasets_2/china.arff     MAE                      199.464         2    9
../datasets_2/china.arff     Median Absolute Error    107.556         2    9
../datasets_2/china.arff     RMSE                     312.805         2    9
../datasets_2/china.arff     R2 Score                   0.992022      2    9
../datasets_2/albrecht.arff  MAE                        9.30667       1    3
../datasets_2/albrecht.arff  Median Absolute Error      4.36667       1    3
../datasets_2/albrecht.arff  RMSE                      15.6362        1    3
../datasets_2/albrecht.arff  R2 Score                   0.820378      1    3
../datasets_2/albrecht.arff  MAE                        9.86          2    3
../datasets_2/albrecht.arff  Median Absolute Error      4.83333       2    3
../datasets_2/albrecht.arff  RMSE                      15.7861        2    3
../datasets_2/albrecht.arff  R2 Score                   0.816917      2    3
../datasets_2/albrecht.arff  MAE                       12.495         1    4
../datasets_2/albrecht.arff  Median Absolute Error      4.4           1    4
../datasets_2/albrecht.arff  RMSE                      21.8858        1    4
../datasets_2/albrecht.arff  R2 Score                   0.648095      1    4
../datasets_2/albrecht.arff  MAE                       12.145         2    4
../datasets_2/albrecht.arff  Median Absolute Error      4.4           2    4
../datasets_2/albrecht.arff  RMSE                      21.1142        2    4
../datasets_2/albrecht.arff  R2 Score                   0.672471      2    4
../datasets_2/albrecht.arff  MAE                       13.944         1    5
../datasets_2/albrecht.arff  Median Absolute Error      3.8           1    5
../datasets_2/albrecht.arff  RMSE                      25.4933        1    5
../datasets_2/albrecht.arff  R2 Score                   0.522524      1    5
../datasets_2/albrecht.arff  MAE                       13.7           2    5
../datasets_2/albrecht.arff  Median Absolute Error      3.8           2    5
../datasets_2/albrecht.arff  RMSE                      24.9524        2    5
../datasets_2/albrecht.arff  R2 Score                   0.542569      2    5
../datasets_2/albrecht.arff  MAE                       14.6           1    6
../datasets_2/albrecht.arff  Median Absolute Error      2.45          1    6
../datasets_2/albrecht.arff  RMSE                      27.4665        1    6
../datasets_2/albrecht.arff  R2 Score                   0.445751      1    6
../datasets_2/albrecht.arff  MAE                       14.84          2    6
../datasets_2/albrecht.arff  Median Absolute Error      3             2    6
../datasets_2/albrecht.arff  RMSE                      27.4874        2    6
../datasets_2/albrecht.arff  R2 Score                   0.444905      2    6
../datasets_2/albrecht.arff  MAE                       15.3886        1    7
../datasets_2/albrecht.arff  Median Absolute Error      2.17143       1    7
../datasets_2/albrecht.arff  RMSE                      28.9998        1    7
../datasets_2/albrecht.arff  R2 Score                   0.38214       1    7
../datasets_2/albrecht.arff  MAE                       15.5           2    7
../datasets_2/albrecht.arff  Median Absolute Error      2.17143       2    7
../datasets_2/albrecht.arff  RMSE                      29.0054        2    7
../datasets_2/albrecht.arff  R2 Score                   0.381903      2    7
../datasets_2/albrecht.arff  MAE                       16.24          1    8
../datasets_2/albrecht.arff  Median Absolute Error      3.35          1    8
../datasets_2/albrecht.arff  RMSE                      30.2943        1    8
../datasets_2/albrecht.arff  R2 Score                   0.32575       1    8
../datasets_2/albrecht.arff  MAE                       16.3375        2    8
../datasets_2/albrecht.arff  Median Absolute Error      4.6           2    8
../datasets_2/albrecht.arff  RMSE                      30.2995        2    8
../datasets_2/albrecht.arff  R2 Score                   0.325518      2    8
../datasets_2/albrecht.arff  MAE                       17.08          1    9
../datasets_2/albrecht.arff  Median Absolute Error      2.9           1    9
../datasets_2/albrecht.arff  RMSE                      31.6791        1    9
../datasets_2/albrecht.arff  R2 Score                   0.2627        1    9
../datasets_2/albrecht.arff  MAE                       16.8222        2    9
../datasets_2/albrecht.arff  Median Absolute Error      4.03333       2    9
../datasets_2/albrecht.arff  RMSE                      31.433         2    9
../datasets_2/albrecht.arff  R2 Score                   0.27411       2    9
../datasets_2/kemerer.arff   MAE                       86.3889        1    3
../datasets_2/kemerer.arff   Median Absolute Error     85.7667        1    3
../datasets_2/kemerer.arff   RMSE                     107.295         1    3
../datasets_2/kemerer.arff   R2 Score                 -33.4815        1    3
../datasets_2/kemerer.arff   MAE                       86.3889        2    3
../datasets_2/kemerer.arff   Median Absolute Error     85.7667        2    3
../datasets_2/kemerer.arff   RMSE                     107.295         2    3
../datasets_2/kemerer.arff   R2 Score                 -33.4815        2    3
../datasets_2/kemerer.arff   MAE                       80.325         1    4
../datasets_2/kemerer.arff   Median Absolute Error     60.075         1    4
../datasets_2/kemerer.arff   RMSE                     102.396         1    4
../datasets_2/kemerer.arff   R2 Score                 -30.4047        1    4
../datasets_2/kemerer.arff   MAE                       80.325         2    4
../datasets_2/kemerer.arff   Median Absolute Error     60.075         2    4
../datasets_2/kemerer.arff   RMSE                     102.396         2    4
../datasets_2/kemerer.arff   R2 Score                 -30.4047        2    4
../datasets_2/kemerer.arff   MAE                       75.5           1    5
../datasets_2/kemerer.arff   Median Absolute Error     47.18          1    5
../datasets_2/kemerer.arff   RMSE                      86.7352        1    5
../datasets_2/kemerer.arff   R2 Score                 -21.5328        1    5
../datasets_2/kemerer.arff   MAE                       89.1333        2    5
../datasets_2/kemerer.arff   Median Absolute Error     88.08          2    5
../datasets_2/kemerer.arff   RMSE                      96.7834        2    5
../datasets_2/kemerer.arff   R2 Score                 -27.056         2    5
../datasets_2/kemerer.arff   MAE                       74.7111        1    6
../datasets_2/kemerer.arff   Median Absolute Error     72.6667        1    6
../datasets_2/kemerer.arff   RMSE                      78.5825        1    6
../datasets_2/kemerer.arff   R2 Score                 -17.4959        1    6
../datasets_2/kemerer.arff   MAE                       74.7111        2    6
../datasets_2/kemerer.arff   Median Absolute Error     72.6667        2    6
../datasets_2/kemerer.arff   RMSE                      78.5825        2    6
../datasets_2/kemerer.arff   R2 Score                 -17.4959        2    6
../datasets_2/kemerer.arff   MAE                      111.005         1    7
../datasets_2/kemerer.arff   Median Absolute Error     61.8714        1    7
../datasets_2/kemerer.arff   RMSE                     140.484         1    7
../datasets_2/kemerer.arff   R2 Score                 -58.112         1    7
../datasets_2/kemerer.arff   MAE                      111.005         2    7
../datasets_2/kemerer.arff   Median Absolute Error     61.8714        2    7
../datasets_2/kemerer.arff   RMSE                     140.484         2    7
../datasets_2/kemerer.arff   R2 Score                 -58.112         2    7
../datasets_2/kemerer.arff   MAE                      117.534         1    8
../datasets_2/kemerer.arff   Median Absolute Error     74.1375        1    8
../datasets_2/kemerer.arff   RMSE                     137.216         1    8
../datasets_2/kemerer.arff   R2 Score                 -55.3938        1    8
../datasets_2/kemerer.arff   MAE                      117.534         2    8
../datasets_2/kemerer.arff   Median Absolute Error     74.1375        2    8
../datasets_2/kemerer.arff   RMSE                     137.216         2    8
../datasets_2/kemerer.arff   R2 Score                 -55.3938        2    8
../datasets_2/kemerer.arff   MAE                      121.708         1    9
../datasets_2/kemerer.arff   Median Absolute Error     93.6111        1    9
../datasets_2/kemerer.arff   RMSE                     133.315         1    9
../datasets_2/kemerer.arff   R2 Score                 -52.2334        1    9
../datasets_2/kemerer.arff   MAE                      121.708         2    9
../datasets_2/kemerer.arff   Median Absolute Error     93.6111        2    9
../datasets_2/kemerer.arff   RMSE                     133.315         2    9
../datasets_2/kemerer.arff   R2 Score                 -52.2334        2    9
../datasets_2/cocomo81.arff  MAE                      355.436         1    3
../datasets_2/cocomo81.arff  Median Absolute Error    199             1    3
../datasets_2/cocomo81.arff  RMSE                     659.619         1    3
../datasets_2/cocomo81.arff  R2 Score                   0.851513      1    3
../datasets_2/cocomo81.arff  MAE                      355.872         2    3
../datasets_2/cocomo81.arff  Median Absolute Error    199             2    3
../datasets_2/cocomo81.arff  RMSE                     659.621         2    3
../datasets_2/cocomo81.arff  R2 Score                   0.851511      2    3
../datasets_2/cocomo81.arff  MAE                      328.808         1    4
../datasets_2/cocomo81.arff  Median Absolute Error    254             1    4
../datasets_2/cocomo81.arff  RMSE                     541.892         1    4
../datasets_2/cocomo81.arff  R2 Score                   0.899786      1    4
../datasets_2/cocomo81.arff  MAE                      328.615         2    4
../datasets_2/cocomo81.arff  Median Absolute Error    254             2    4
../datasets_2/cocomo81.arff  RMSE                     541.873         2    4
../datasets_2/cocomo81.arff  R2 Score                   0.899793      2    4
../datasets_2/cocomo81.arff  MAE                      367.215         1    5
../datasets_2/cocomo81.arff  Median Absolute Error    213.2           1    5
../datasets_2/cocomo81.arff  RMSE                     704.527         1    5
../datasets_2/cocomo81.arff  R2 Score                   0.830606      1    5
../datasets_2/cocomo81.arff  MAE                      367.231         2    5
../datasets_2/cocomo81.arff  Median Absolute Error    213.2           2    5
../datasets_2/cocomo81.arff  RMSE                     704.527         2    5
../datasets_2/cocomo81.arff  R2 Score                   0.830606      2    5
../datasets_2/cocomo81.arff  MAE                      396.064         1    6
../datasets_2/cocomo81.arff  Median Absolute Error    202             1    6
../datasets_2/cocomo81.arff  RMSE                     785.727         1    6
../datasets_2/cocomo81.arff  R2 Score                   0.789308      1    6
../datasets_2/cocomo81.arff  MAE                      396.064         2    6
../datasets_2/cocomo81.arff  Median Absolute Error    202             2    6
../datasets_2/cocomo81.arff  RMSE                     785.727         2    6
../datasets_2/cocomo81.arff  R2 Score                   0.789308      2    6
../datasets_2/cocomo81.arff  MAE                      421.758         1    7
../datasets_2/cocomo81.arff  Median Absolute Error    179.143         1    7
../datasets_2/cocomo81.arff  RMSE                     920.097         1    7
../datasets_2/cocomo81.arff  R2 Score                   0.711084      1    7
../datasets_2/cocomo81.arff  MAE                      424.011         2    7
../datasets_2/cocomo81.arff  Median Absolute Error    201             2    7
../datasets_2/cocomo81.arff  RMSE                     920.447         2    7
../datasets_2/cocomo81.arff  R2 Score                   0.710864      2    7
../datasets_2/cocomo81.arff  MAE                      431.036         1    8
../datasets_2/cocomo81.arff  Median Absolute Error    163.875         1    8
../datasets_2/cocomo81.arff  RMSE                    1002.58          1    8
../datasets_2/cocomo81.arff  R2 Score                   0.656962      1    8
../datasets_2/cocomo81.arff  MAE                      431.471         2    8
../datasets_2/cocomo81.arff  Median Absolute Error    163.875         2    8
../datasets_2/cocomo81.arff  RMSE                    1002.58          2    8
../datasets_2/cocomo81.arff  R2 Score                   0.656961      2    8
../datasets_2/cocomo81.arff  MAE                      447.815         1    9
../datasets_2/cocomo81.arff  Median Absolute Error    155.667         1    9
../datasets_2/cocomo81.arff  RMSE                    1036.25          1    9
../datasets_2/cocomo81.arff  R2 Score                   0.633532      1    9
../datasets_2/cocomo81.arff  MAE                      448.094         2    9
../datasets_2/cocomo81.arff  Median Absolute Error    155.667         2    9
../datasets_2/cocomo81.arff  RMSE                    1036.26          2    9
../datasets_2/cocomo81.arff  R2 Score                   0.633531      2    9
../datasets_2/china.arff     MAE                      470.94          1    3
../datasets_2/china.arff     Median Absolute Error    157.167         1    3
../datasets_2/china.arff     RMSE                    1046.65          1    3
../datasets_2/china.arff     R2 Score                   0.977162      1    3
../datasets_2/china.arff     MAE                      494.727         2    3
../datasets_2/china.arff     Median Absolute Error    159.667         2    3
../datasets_2/china.arff     RMSE                    1089.24          2    3
../datasets_2/china.arff     R2 Score                   0.975266      2    3
../datasets_2/china.arff     MAE                      448.805         1    4
../datasets_2/china.arff     Median Absolute Error    146.75          1    4
../datasets_2/china.arff     RMSE                    1076.63          1    4
../datasets_2/china.arff     R2 Score                   0.975835      1    4
../datasets_2/china.arff     MAE                      488.783         2    4
../datasets_2/china.arff     Median Absolute Error    157.375         2    4
../datasets_2/china.arff     RMSE                    1135.47          2    4
../datasets_2/china.arff     R2 Score                   0.973121      2    4
../datasets_2/china.arff     MAE                      455.18          1    5
../datasets_2/china.arff     Median Absolute Error    155.8           1    5
../datasets_2/china.arff     RMSE                    1124.31          1    5
../datasets_2/china.arff     R2 Score                   0.973647      1    5
../datasets_2/china.arff     MAE                      465.116         2    5
../datasets_2/china.arff     Median Absolute Error    158.1           2    5
../datasets_2/china.arff     RMSE                    1128.96          2    5
../datasets_2/china.arff     R2 Score                   0.973429      2    5
../datasets_2/china.arff     MAE                      404.328         1    6
../datasets_2/china.arff     Median Absolute Error    132.833         1    6
../datasets_2/china.arff     RMSE                     900.197         1    6
../datasets_2/china.arff     R2 Score                   0.983106      1    6
../datasets_2/china.arff     MAE                      454.382         2    6
../datasets_2/china.arff     Median Absolute Error    173.083         2    6
../datasets_2/china.arff     RMSE                    1139.38          2    6
../datasets_2/china.arff     R2 Score                   0.972936      2    6
../datasets_2/china.arff     MAE                      400.871         1    7
../datasets_2/china.arff     Median Absolute Error    150.857         1    7
../datasets_2/china.arff     RMSE                     943.456         1    7
../datasets_2/china.arff     R2 Score                   0.981443      1    7
../datasets_2/china.arff     MAE                      425.946         2    7
../datasets_2/china.arff     Median Absolute Error    191.5           2    7
../datasets_2/china.arff     RMSE                     962.538         2    7
../datasets_2/china.arff     R2 Score                   0.980685      2    7
../datasets_2/china.arff     MAE                      431.555         1    8
../datasets_2/china.arff     Median Absolute Error    138.5           1    8
../datasets_2/china.arff     RMSE                    1097.81          1    8
../datasets_2/china.arff     R2 Score                   0.974875      1    8
../datasets_2/china.arff     MAE                      459.391         2    8
../datasets_2/china.arff     Median Absolute Error    178.25          2    8
../datasets_2/china.arff     RMSE                    1078.33          2    8
../datasets_2/china.arff     R2 Score                   0.975758      2    8
../datasets_2/china.arff     MAE                      455.564         1    9
../datasets_2/china.arff     Median Absolute Error    140.833         1    9
../datasets_2/china.arff     RMSE                    1182             1    9
../datasets_2/china.arff     R2 Score                   0.970873      1    9
../datasets_2/china.arff     MAE                      480.356         2    9
../datasets_2/china.arff     Median Absolute Error    164.889         2    9
../datasets_2/china.arff     RMSE                    1146.32          2    9
../datasets_2/china.arff     R2 Score                   0.972605      2    9
../datasets_2/albrecht.arff  MAE                        5.87333       1    3
../datasets_2/albrecht.arff  Median Absolute Error      2.13333       1    3
../datasets_2/albrecht.arff  RMSE                       9.56557       1    3
../datasets_2/albrecht.arff  R2 Score                   0.80402       1    3
../datasets_2/albrecht.arff  MAE                        6.27333       2    3
../datasets_2/albrecht.arff  Median Absolute Error      2.76667       2    3
../datasets_2/albrecht.arff  RMSE                       9.68411       2    3
../datasets_2/albrecht.arff  R2 Score                   0.799133      2    3
../datasets_2/albrecht.arff  MAE                        2.845         1    4
../datasets_2/albrecht.arff  Median Absolute Error      2.825         1    4
../datasets_2/albrecht.arff  RMSE                       3.20162       1    4
../datasets_2/albrecht.arff  R2 Score                   0.978045      1    4
../datasets_2/albrecht.arff  MAE                        3.3           2    4
../datasets_2/albrecht.arff  Median Absolute Error      3.125         2    4
../datasets_2/albrecht.arff  RMSE                       3.47261       2    4
../datasets_2/albrecht.arff  R2 Score                   0.974171      2    4
../datasets_2/albrecht.arff  MAE                        2.192         1    5
../datasets_2/albrecht.arff  Median Absolute Error      2.6           1    5
../datasets_2/albrecht.arff  RMSE                       2.72514       1    5
../datasets_2/albrecht.arff  R2 Score                   0.984094      1    5
../datasets_2/albrecht.arff  MAE                        2.976         2    5
../datasets_2/albrecht.arff  Median Absolute Error      2.6           2    5
../datasets_2/albrecht.arff  RMSE                       3.48632       2    5
../datasets_2/albrecht.arff  R2 Score                   0.973967      2    5
../datasets_2/albrecht.arff  MAE                        4.10667       1    6
../datasets_2/albrecht.arff  Median Absolute Error      3.01667       1    6
../datasets_2/albrecht.arff  RMSE                       5.67573       1    6
../datasets_2/albrecht.arff  R2 Score                   0.931003      1    6
../datasets_2/albrecht.arff  MAE                        4.1           2    6
../datasets_2/albrecht.arff  Median Absolute Error      3.01667       2    6
../datasets_2/albrecht.arff  RMSE                       5.66211       2    6
../datasets_2/albrecht.arff  R2 Score                   0.931333      2    6
../datasets_2/albrecht.arff  MAE                        4.90286       1    7
../datasets_2/albrecht.arff  Median Absolute Error      2.17143       1    7
../datasets_2/albrecht.arff  RMSE                       7.78396       1    7
../datasets_2/albrecht.arff  R2 Score                   0.870225      1    7
../datasets_2/albrecht.arff  MAE                        5             2    7
../datasets_2/albrecht.arff  Median Absolute Error      2.47143       2    7
../datasets_2/albrecht.arff  RMSE                       7.80947       2    7
../datasets_2/albrecht.arff  R2 Score                   0.869373      2    7
../datasets_2/albrecht.arff  MAE                        6.1575        1    8
../datasets_2/albrecht.arff  Median Absolute Error      2.125         1    8
../datasets_2/albrecht.arff  RMSE                       9.80964       1    8
../datasets_2/albrecht.arff  R2 Score                   0.793891      1    8
../datasets_2/albrecht.arff  MAE                        6.695         2    8
../datasets_2/albrecht.arff  Median Absolute Error      2.9875        2    8
../datasets_2/albrecht.arff  RMSE                       9.89946       2    8
../datasets_2/albrecht.arff  R2 Score                   0.7901        2    8
../datasets_2/albrecht.arff  MAE                        6.84444       1    9
../datasets_2/albrecht.arff  Median Absolute Error      2.41111       1    9
../datasets_2/albrecht.arff  RMSE                      10.8269        1    9
../datasets_2/albrecht.arff  R2 Score                   0.748928      1    9
../datasets_2/albrecht.arff  MAE                        6.74889       2    9
../datasets_2/albrecht.arff  Median Absolute Error      2.37778       2    9
../datasets_2/albrecht.arff  RMSE                      10.8099        2    9
../datasets_2/albrecht.arff  R2 Score                   0.749716      2    9
../datasets_2/kemerer.arff   MAE                       55.0778        1    3
../datasets_2/kemerer.arff   Median Absolute Error     32.1667        1    3
../datasets_2/kemerer.arff   RMSE                      66.4171        1    3
../datasets_2/kemerer.arff   R2 Score                   0.221207      1    3
../datasets_2/kemerer.arff   MAE                       56.4778        2    3
../datasets_2/kemerer.arff   Median Absolute Error     32.1667        2    3
../datasets_2/kemerer.arff   RMSE                      68.6871        2    3
../datasets_2/kemerer.arff   R2 Score                   0.167061      2    3
../datasets_2/kemerer.arff   MAE                       51.9833        1    4
../datasets_2/kemerer.arff   Median Absolute Error     23.025         1    4
../datasets_2/kemerer.arff   RMSE                      71.3311        1    4
../datasets_2/kemerer.arff   R2 Score                   0.101703      1    4
../datasets_2/kemerer.arff   MAE                       69.025         2    4
../datasets_2/kemerer.arff   Median Absolute Error     74.15          2    4
../datasets_2/kemerer.arff   RMSE                      82.1228        2    4
../datasets_2/kemerer.arff   R2 Score                  -0.190665      2    4
../datasets_2/kemerer.arff   MAE                       73.2667        1    5
../datasets_2/kemerer.arff   Median Absolute Error     58.44          1    5
../datasets_2/kemerer.arff   RMSE                      82.7331        1    5
../datasets_2/kemerer.arff   R2 Score                  -0.20843       1    5
../datasets_2/kemerer.arff   MAE                       73.2667        2    5
../datasets_2/kemerer.arff   Median Absolute Error     58.44          2    5
../datasets_2/kemerer.arff   RMSE                      82.7331        2    5
../datasets_2/kemerer.arff   R2 Score                  -0.20843       2    5
../datasets_2/kemerer.arff   MAE                       68.2556        1    6
../datasets_2/kemerer.arff   Median Absolute Error     60.9667        1    6
../datasets_2/kemerer.arff   RMSE                      71.1289        1    6
../datasets_2/kemerer.arff   R2 Score                   0.106788      1    6
../datasets_2/kemerer.arff   MAE                       68.2556        2    6
../datasets_2/kemerer.arff   Median Absolute Error     60.9667        2    6
../datasets_2/kemerer.arff   RMSE                      71.1289        2    6
